"season","date","team","o_team","payout","adjustor"
2015,2016-03-16,"Timberwolves","Grizzlies",-110,-3.5
2015,2016-03-16,"Grizzlies","Timberwolves",100,3.5
2015,2016-03-16,"Clippers","Rockets",100,3.5
2015,2016-03-16,"Rockets","Clippers",-110,-3.5
2015,2016-03-16,"Pelicans","Kings",-105,3.5
2015,2016-03-16,"Kings","Pelicans",-105,-3.5
2015,2016-03-16,"Knicks","Warriors",-108,15
2015,2016-03-16,"Warriors","Knicks",-102,-15
2015,2016-03-17,"Wizards","Seventysixers",-102,-9
2015,2016-03-17,"Seventysixers","Wizards",-108,9
2015,2016-03-17,"Raptors","Pacers",-102,1.5
2015,2016-03-17,"Pacers","Raptors",-108,-1.5
2015,2016-03-17,"Hornets","Heat",-105,4.5
2015,2016-03-17,"Heat","Hornets",-105,-4.5
2015,2016-03-17,"Nuggets","Hawks",100,7.5
2015,2016-03-17,"Hawks","Nuggets",-110,-7.5
2015,2016-03-17,"Grizzlies","Bucks",-108,11
2015,2016-03-17,"Bucks","Grizzlies",-102,-11
2015,2016-03-17,"Nets","Bulls",100,7
2015,2016-03-17,"Bulls","Nets",-110,-7
2015,2016-03-17,"Trailblazers","Spurs",100,11.5
2015,2016-03-17,"Spurs","Trailblazers",-110,-11.5
2015,2016-03-17,"Suns","Jazz",-104,9
2015,2016-03-17,"Jazz","Suns",-106,-9
2015,2016-03-18,"Thunder","Seventysixers",102,-16
2015,2016-03-18,"Seventysixers","Thunder",-113,16
2015,2016-03-18,"Cavaliers","Magic",-106,-10
2015,2016-03-18,"Magic","Cavaliers",-104,10
2015,2016-03-18,"Kings","Pistons",-101,7
2015,2016-03-18,"Pistons","Kings",-109,-7
2015,2016-03-18,"Celtics","Raptors",-105,2
2015,2016-03-18,"Raptors","Celtics",-105,-2
2015,2016-03-18,"Trailblazers","Pelicans",-104,-2.5
2015,2016-03-18,"Pelicans","Trailblazers",-106,2.5
2015,2016-03-18,"Timberwolves","Rockets",100,9
2015,2016-03-18,"Rockets","Timberwolves",-110,-9
2015,2016-03-18,"Warriors","Mavericks",-106,-9
2015,2016-03-18,"Mavericks","Warriors",-104,9
2015,2016-03-18,"Suns","Lakers",-105,4
2015,2016-03-18,"Lakers","Suns",-105,-4
2015,2016-03-19,"Nuggets","Hornets",-107,9
2015,2016-03-19,"Hornets","Nuggets",-103,-9
2015,2016-03-19,"Thunder","Pacers",-105,-3
2015,2016-03-19,"Pacers","Thunder",-105,3
2015,2016-03-19,"Nets","Pistons",-108,10
2015,2016-03-19,"Pistons","Nets",-102,-10
2015,2016-03-19,"Knicks","Wizards",-102,8
2015,2016-03-19,"Wizards","Knicks",-108,-8
2015,2016-03-19,"Cavaliers","Heat",-110,-4
2015,2016-03-19,"Heat","Cavaliers",100,4
2015,2016-03-19,"Rockets","Hawks",-108,6.5
2015,2016-03-19,"Hawks","Rockets",-102,-6.5
2015,2016-03-19,"Jazz","Bulls",-102,1
2015,2016-03-19,"Bulls","Jazz",-108,-1
2015,2016-03-19,"Clippers","Grizzlies",100,-9
2015,2016-03-19,"Grizzlies","Clippers",-110,9
2015,2016-03-19,"Warriors","Spurs",102,4.5
2015,2016-03-19,"Spurs","Warriors",-113,-4.5
2015,2016-03-20,"Trailblazers","Mavericks",-103,-1.5
2015,2016-03-20,"Mavericks","Trailblazers",-107,1.5
2015,2016-03-20,"Magic","Raptors",-113,9.5
2015,2016-03-20,"Raptors","Magic",102,-9.5
2015,2016-03-20,"Celtics","Seventysixers",-110,-11.5
2015,2016-03-20,"Seventysixers","Celtics",100,11.5
2015,2016-03-20,"Clippers","Pelicans",100,-10
2015,2016-03-20,"Pelicans","Clippers",-110,10
2015,2016-03-20,"Jazz","Bucks",-105,-1.5
2015,2016-03-20,"Bucks","Jazz",-105,1.5
2015,2016-03-20,"Kings","Knicks",-102,-5
2015,2016-03-20,"Knicks","Kings",-108,5
2015,2016-03-21,"Seventysixers","Pacers",-116,15.5
2015,2016-03-21,"Pacers","Seventysixers",105,-15.5
2015,2016-03-21,"Nuggets","Cavaliers",-109,11.5
2015,2016-03-21,"Cavaliers","Nuggets",-101,-11.5
2015,2016-03-21,"Spurs","Hornets",-105,-6
2015,2016-03-21,"Hornets","Spurs",-105,6
2015,2016-03-21,"Bucks","Pistons",-105,7
2015,2016-03-21,"Pistons","Bucks",-105,-7
2015,2016-03-21,"Magic","Celtics",-105,9
2015,2016-03-21,"Celtics","Magic",-105,-9
2015,2016-03-21,"Wizards","Hawks",-100,7
2015,2016-03-21,"Hawks","Wizards",-110,-7
2015,2016-03-21,"Kings","Bulls",100,8
2015,2016-03-21,"Bulls","Kings",-110,-8
2015,2016-03-21,"Warriors","Timberwolves",-108,-12.5
2015,2016-03-21,"Timberwolves","Warriors",-102,12.5
2015,2016-03-21,"Grizzlies","Suns",-107,-3
2015,2016-03-21,"Suns","Grizzlies",-103,3
2015,2016-03-22,"Hornets","Nets",-105,-6
2015,2016-03-22,"Nets","Hornets",-105,6
2015,2016-03-22,"Rockets","Thunder",-105,9
2015,2016-03-22,"Thunder","Rockets",-105,-9
2015,2016-03-22,"Heat","Pelicans",-103,-10
2015,2016-03-22,"Pelicans","Heat",-107,10
2015,2016-03-22,"Grizzlies","Lakers",-105,-3
2015,2016-03-22,"Lakers","Grizzlies",-105,3
2015,2016-03-23,"Hawks","Wizards",-105,1
2015,2016-03-23,"Wizards","Hawks",-105,-1
2015,2016-03-23,"Raptors","Celtics",102,3.5
2015,2016-03-23,"Celtics","Raptors",-113,-3.5
2015,2016-03-23,"Magic","Pistons",-110,6
2015,2016-03-23,"Pistons","Magic",100,-6
2015,2016-03-23,"Knicks","Bulls",-105,9
2015,2016-03-23,"Bulls","Knicks",-105,-9
2015,2016-03-23,"Bucks","Cavaliers",102,11
2015,2016-03-23,"Cavaliers","Bucks",-113,-11
2015,2016-03-23,"Kings","Timberwolves",100,4
2015,2016-03-23,"Timberwolves","Kings",-110,-4
2015,2016-03-23,"Jazz","Rockets",102,1.5
2015,2016-03-23,"Rockets","Jazz",-113,-1.5
2015,2016-03-23,"Heat","Spurs",-101,11
2015,2016-03-23,"Spurs","Heat",-109,-11
2015,2016-03-23,"Seventysixers","Nuggets",102,8.5
2015,2016-03-23,"Nuggets","Seventysixers",-113,-8.5
2015,2016-03-23,"Lakers","Suns",-107,5.5
2015,2016-03-23,"Suns","Lakers",-103,-5.5
2015,2016-03-23,"Clippers","Warriors",-115,10.5
2015,2016-03-23,"Warriors","Clippers",104,-10.5
2015,2016-03-23,"Mavericks","Trailblazers",-107,6.5
2015,2016-03-23,"Trailblazers","Mavericks",-103,-6.5
2015,2016-03-24,"Pelicans","Pacers",102,14
2015,2016-03-24,"Pacers","Pelicans",-113,-14
2015,2016-03-24,"Cavaliers","Nets",-105,-9.5
2015,2016-03-24,"Nets","Cavaliers",-105,9.5
2015,2016-03-24,"Bulls","Knicks",100,-3.5
2015,2016-03-24,"Knicks","Bulls",-110,3.5
2015,2016-03-24,"Jazz","Thunder",-105,9.5
2015,2016-03-24,"Thunder","Jazz",-105,-9.5
2015,2016-03-24,"Trailblazers","Clippers",-105,6
2015,2016-03-24,"Clippers","Trailblazers",-105,-6
2015,2016-03-25,"Timberwolves","Wizards",103,8.5
2015,2016-03-25,"Wizards","Timberwolves",-114,-8.5
2015,2016-03-25,"Hornets","Pistons",-105,2
2015,2016-03-25,"Pistons","Hornets",-105,-2
2015,2016-03-25,"Bucks","Hawks",-103,9
2015,2016-03-25,"Hawks","Bucks",-107,-9
2015,2016-03-25,"Raptors","Rockets",-106,-1
2015,2016-03-25,"Rockets","Raptors",-104,1
2015,2016-03-25,"Magic","Heat",-110,10.5
2015,2016-03-25,"Heat","Magic",100,-10.5
2015,2016-03-25,"Grizzlies","Spurs",-105,13
2015,2016-03-25,"Spurs","Grizzlies",-105,-13
2015,2016-03-25,"Suns","Kings",-105,8
2015,2016-03-25,"Kings","Suns",-105,-8
2015,2016-03-25,"Nuggets","Lakers",100,-4
2015,2016-03-25,"Lakers","Nuggets",-110,4
2015,2016-03-25,"Mavericks","Warriors",-106,16.5
2015,2016-03-25,"Warriors","Mavericks",-104,-16.5
2015,2016-03-26,"Pacers","Nets",-102,-6
2015,2016-03-26,"Nets","Pacers",-108,6
2015,2016-03-26,"Raptors","Pelicans",-113,-11
2015,2016-03-26,"Pelicans","Raptors",102,11
2015,2016-03-26,"Bulls","Magic",100,-7
2015,2016-03-26,"Magic","Bulls",-110,7
2015,2016-03-26,"Hawks","Pistons",-109,1.5
2015,2016-03-26,"Pistons","Hawks",-101,-1.5
2015,2016-03-26,"Cavaliers","Knicks",-108,-8.5
2015,2016-03-26,"Knicks","Cavaliers",-102,8.5
2015,2016-03-26,"Jazz","Timberwolves",-101,-8
2015,2016-03-26,"Timberwolves","Jazz",-109,8
2015,2016-03-26,"Spurs","Thunder",-107,12.5
2015,2016-03-26,"Thunder","Spurs",-103,-12.5
2015,2016-03-26,"Hornets","Bucks",102,-3.5
2015,2016-03-26,"Bucks","Hornets",-113,3.5
2015,2016-03-26,"Celtics","Suns",-103,-9
2015,2016-03-26,"Suns","Celtics",-107,9
2015,2016-03-26,"Seventysixers","Trailblazers",100,15
2015,2016-03-26,"Trailblazers","Seventysixers",-110,-15
2015,2016-03-27,"Nuggets","Clippers",100,8.5
2015,2016-03-27,"Clippers","Nuggets",-110,-8.5
2015,2016-03-27,"Mavericks","Kings",-106,2
2015,2016-03-27,"Kings","Mavericks",-104,-2
2015,2016-03-27,"Rockets","Pacers",-103,1.5
2015,2016-03-27,"Pacers","Rockets",-107,-1.5
2015,2016-03-27,"Seventysixers","Warriors",-105,22
2015,2016-03-27,"Warriors","Seventysixers",-105,-22
2015,2016-03-27,"Wizards","Lakers",-110,-9
2015,2016-03-27,"Lakers","Wizards",100,9
2015,2016-03-28,"Nets","Heat",-104,8.5
2015,2016-03-28,"Heat","Nets",-106,-8.5
2015,2016-03-28,"Thunder","Raptors",100,-3
2015,2016-03-28,"Raptors","Thunder",-110,3
2015,2016-03-28,"Suns","Timberwolves",-105,6
2015,2016-03-28,"Timberwolves","Suns",-105,-6
2015,2016-03-28,"Hawks","Bulls",-105,-3.5
2015,2016-03-28,"Bulls","Hawks",-105,3.5
2015,2016-03-28,"Spurs","Grizzlies",-101,-5.5
2015,2016-03-28,"Grizzlies","Spurs",-109,5.5
2015,2016-03-28,"Knicks","Pelicans",-110,-5.5
2015,2016-03-28,"Pelicans","Knicks",100,5.5
2015,2016-03-28,"Mavericks","Nuggets",-107,2
2015,2016-03-28,"Nuggets","Mavericks",-103,-2
2015,2016-03-28,"Lakers","Jazz",-109,13.5
2015,2016-03-28,"Jazz","Lakers",-101,-13.5
2015,2016-03-28,"Kings","Trailblazers",104,13
2015,2016-03-28,"Trailblazers","Kings",-115,-13
2015,2016-03-28,"Celtics","Clippers",-103,4
2015,2016-03-28,"Clippers","Celtics",-107,-4
2015,2016-03-29,"Nets","Magic",-103,8
2015,2016-03-29,"Magic","Nets",-107,-8
2015,2016-03-29,"Bulls","Pacers",-104,6
2015,2016-03-29,"Pacers","Bulls",-106,-6
2015,2016-03-29,"Hornets","Seventysixers",-113,-11.5
2015,2016-03-29,"Seventysixers","Hornets",102,11.5
2015,2016-03-29,"Thunder","Pistons",-109,2
2015,2016-03-29,"Pistons","Thunder",-101,-2
2015,2016-03-29,"Rockets","Cavaliers",-108,2
2015,2016-03-29,"Cavaliers","Rockets",-102,-2
2015,2016-03-29,"Wizards","Warriors",-105,12.5
2015,2016-03-29,"Warriors","Wizards",-105,-12.5
2015,2016-03-30,"Hawks","Raptors",-104,1
2015,2016-03-30,"Raptors","Hawks",-106,-1
2015,2016-03-30,"Nuggets","Grizzlies",-110,3
2015,2016-03-30,"Grizzlies","Nuggets",100,-3
2015,2016-03-30,"Clippers","Timberwolves",-105,-5.5
2015,2016-03-30,"Timberwolves","Clippers",-105,5.5
2015,2016-03-30,"Suns","Bucks",102,7.5
2015,2016-03-30,"Bucks","Suns",-113,-7.5
2015,2016-03-30,"Pelicans","Spurs",-101,19
2015,2016-03-30,"Spurs","Pelicans",-109,-19
2015,2016-03-30,"Knicks","Mavericks",-106,6
2015,2016-03-30,"Mavericks","Knicks",-104,-6
2015,2016-03-30,"Warriors","Jazz",-105,-4.5
2015,2016-03-30,"Jazz","Warriors",-105,4.5
2015,2016-03-30,"Wizards","Kings",-105,-1.5
2015,2016-03-30,"Kings","Wizards",-105,1.5
2015,2016-03-30,"Heat","Lakers",-105,-10.5
2015,2016-03-30,"Lakers","Heat",-105,10.5
2015,2016-03-31,"Magic","Pacers",-102,6
2015,2016-03-31,"Pacers","Magic",-108,-6
2015,2016-03-31,"Nets","Cavaliers",100,17
2015,2016-03-31,"Cavaliers","Nets",-110,-17
2015,2016-03-31,"Bulls","Rockets",-105,6
2015,2016-03-31,"Rockets","Bulls",-105,-6
2015,2016-03-31,"Nuggets","Pelicans",100,-7
2015,2016-03-31,"Pelicans","Nuggets",-110,7
2015,2016-03-31,"Clippers","Thunder",102,16.5
2015,2016-03-31,"Thunder","Clippers",-113,-16.5
2015,2016-03-31,"Celtics","Trailblazers",-105,2.5
2015,2016-03-31,"Trailblazers","Celtics",-105,-2.5
2015,2016-04-01,"Seventysixers","Hornets",-110,13.5
2015,2016-04-01,"Hornets","Seventysixers",100,-13.5
2015,2016-04-01,"Nets","Knicks",-102,6
2015,2016-04-01,"Knicks","Nets",-108,-6
2015,2016-04-01,"Mavericks","Pistons",-106,5.5
2015,2016-04-01,"Pistons","Mavericks",-104,-5.5
2015,2016-04-01,"Cavaliers","Hawks",-108,2.5
2015,2016-04-01,"Hawks","Cavaliers",-102,-2.5
2015,2016-04-01,"Raptors","Grizzlies",-108,-5.5
2015,2016-04-01,"Grizzlies","Raptors",-102,5.5
2015,2016-04-01,"Magic","Bucks",-110,2.5
2015,2016-04-01,"Bucks","Magic",100,-2.5
2015,2016-04-01,"Timberwolves","Jazz",-105,7.5
2015,2016-04-01,"Jazz","Timberwolves",-105,-7.5
2015,2016-04-01,"Heat","Kings",-110,-6.5
2015,2016-04-01,"Kings","Heat",100,6.5
2015,2016-04-01,"Celtics","Warriors",-105,11.5
2015,2016-04-01,"Warriors","Celtics",-105,-11.5
2015,2016-04-01,"Wizards","Suns",-105,-8.5
2015,2016-04-01,"Suns","Wizards",-105,8.5
2015,2016-04-02,"Pacers","Seventysixers",-105,-11
2015,2016-04-02,"Seventysixers","Pacers",-105,11
2015,2016-04-02,"Pistons","Bulls",-106,3
2015,2016-04-02,"Bulls","Pistons",-104,-3
2015,2016-04-02,"Raptors","Spurs",-105,13.5
2015,2016-04-02,"Spurs","Raptors",-105,-13.5
2015,2016-04-02,"Kings","Nuggets",-105,9.5
2015,2016-04-02,"Nuggets","Kings",-105,-9.5
2015,2016-04-02,"Heat","Trailblazers",-105,6.5
2015,2016-04-02,"Trailblazers","Heat",-105,-6.5
2015,2016-04-03,"Pelicans","Nets",-104,2.5
2015,2016-04-03,"Nets","Pelicans",-106,-2.5
2015,2016-04-03,"Mavericks","Timberwolves",100,-3
2015,2016-04-03,"Timberwolves","Mavericks",-110,3
2015,2016-04-03,"Hornets","Cavaliers",-102,7
2015,2016-04-03,"Cavaliers","Hornets",-108,-7
2015,2016-04-03,"Thunder","Rockets",-113,-3
2015,2016-04-03,"Rockets","Thunder",102,3
2015,2016-04-03,"Wizards","Clippers",-108,6.5
2015,2016-04-03,"Clippers","Wizards",-102,-6.5
2015,2016-04-03,"Jazz","Suns",-103,-9.5
2015,2016-04-03,"Suns","Jazz",-107,9.5
2015,2016-04-03,"Grizzlies","Magic",-103,4.5
2015,2016-04-03,"Magic","Grizzlies",-107,-4.5
2015,2016-04-03,"Bulls","Bucks",100,-1
2015,2016-04-03,"Bucks","Bulls",-110,1
2015,2016-04-03,"Pacers","Knicks",100,-7
2015,2016-04-03,"Knicks","Pacers",-110,7
2015,2016-04-03,"Trailblazers","Warriors",102,11.5
2015,2016-04-03,"Warriors","Trailblazers",-113,-11.5
2015,2016-04-03,"Celtics","Lakers",-105,-9.5
2015,2016-04-03,"Lakers","Celtics",-105,9.5
2015,2016-04-05,"Pelicans","Seventysixers",-105,2.5
2015,2016-04-05,"Seventysixers","Pelicans",-105,-2.5
2015,2016-04-05,"Pistons","Heat",-106,4.5
2015,2016-04-05,"Heat","Pistons",-104,-4.5
2015,2016-04-05,"Hornets","Raptors",100,5
2015,2016-04-05,"Raptors","Hornets",-110,-5
2015,2016-04-05,"Suns","Hawks",100,15
2015,2016-04-05,"Hawks","Suns",-110,-15
2015,2016-04-05,"Bulls","Grizzlies",-106,-3.5
2015,2016-04-05,"Grizzlies","Bulls",-104,3.5
2015,2016-04-05,"Cavaliers","Bucks",102,-9.5
2015,2016-04-05,"Bucks","Cavaliers",-113,9.5
2015,2016-04-05,"Spurs","Jazz",-101,-3.5
2015,2016-04-05,"Jazz","Spurs",-109,3.5
2015,2016-04-05,"Thunder","Nuggets",-106,-9
2015,2016-04-05,"Nuggets","Thunder",-104,9
2015,2016-04-05,"Trailblazers","Kings",-109,-4
2015,2016-04-05,"Kings","Trailblazers",-101,4
2015,2016-04-05,"Timberwolves","Warriors",102,14
2015,2016-04-05,"Warriors","Timberwolves",-113,-14
2015,2016-04-05,"Lakers","Clippers",-105,15
2015,2016-04-05,"Clippers","Lakers",-105,-15
2015,2016-04-06,"Nets","Wizards",-108,12
2015,2016-04-06,"Wizards","Nets",-102,-12
2015,2016-04-06,"Cavaliers","Pacers",100,3.5
2015,2016-04-06,"Pacers","Cavaliers",-110,-3.5
2015,2016-04-06,"Pistons","Magic",-108,3
2015,2016-04-06,"Magic","Pistons",-102,-3
2015,2016-04-06,"Pelicans","Celtics",-110,14.5
2015,2016-04-06,"Celtics","Pelicans",100,-14.5
2015,2016-04-06,"Hornets","Knicks",-103,-4.5
2015,2016-04-06,"Knicks","Hornets",-107,4.5
2015,2016-04-06,"Rockets","Mavericks",-110,-1.5
2015,2016-04-06,"Mavericks","Rockets",100,1.5
2015,2016-04-06,"Thunder","Trailblazers",-103,8
2015,2016-04-06,"Trailblazers","Thunder",-107,-8
2015,2016-04-06,"Clippers","Lakers",-107,-11.5
2015,2016-04-06,"Lakers","Clippers",-103,11.5
2015,2016-04-07,"Suns","Rockets",-107,12.5
2015,2016-04-07,"Rockets","Suns",-103,-12.5
2015,2016-04-07,"Raptors","Hawks",-105,5
2015,2016-04-07,"Hawks","Raptors",-105,-5
2015,2016-04-07,"Bulls","Heat",100,5.5
2015,2016-04-07,"Heat","Bulls",-110,-5.5
2015,2016-04-07,"Timberwolves","Kings",101,-1
2015,2016-04-07,"Kings","Timberwolves",-111,1
2015,2016-04-07,"Spurs","Warriors",-103,6
2015,2016-04-07,"Warriors","Spurs",-107,-6
2015,2016-04-08,"Nets","Hornets",-109,14
2015,2016-04-08,"Hornets","Nets",-101,-14
2015,2016-04-08,"Knicks","Seventysixers",-114,-2.5
2015,2016-04-08,"Seventysixers","Knicks",103,2.5
2015,2016-04-08,"Heat","Magic",-110,-1
2015,2016-04-08,"Magic","Heat",100,1
2015,2016-04-08,"Wizards","Pistons",-113,6
2015,2016-04-08,"Pistons","Wizards",102,-6
2015,2016-04-08,"Pacers","Raptors",104,-5
2015,2016-04-08,"Raptors","Pacers",-115,5
2015,2016-04-08,"Bucks","Celtics",-102,11
2015,2016-04-08,"Celtics","Bucks",-108,-11
2015,2016-04-08,"Lakers","Pelicans",100,3.5
2015,2016-04-08,"Pelicans","Lakers",-110,-3.5
2015,2016-04-08,"Grizzlies","Mavericks",100,6.5
2015,2016-04-08,"Mavericks","Grizzlies",-110,-6.5
2015,2016-04-08,"Spurs","Nuggets",-110,1
2015,2016-04-08,"Nuggets","Spurs",100,-1
2015,2016-04-08,"Clippers","Jazz",-112,14
2015,2016-04-08,"Jazz","Clippers",102,-14
2015,2016-04-09,"Suns","Pelicans",-103,-3.5
2015,2016-04-09,"Pelicans","Suns",-107,3.5
2015,2016-04-09,"Celtics","Hawks",-105,5.5
2015,2016-04-09,"Hawks","Celtics",-105,-5.5
2015,2016-04-09,"Warriors","Grizzlies",-113,-13
2015,2016-04-09,"Grizzlies","Warriors",102,13
2015,2016-04-09,"Cavaliers","Bulls",-106,-7
2015,2016-04-09,"Bulls","Cavaliers",-104,7
2015,2016-04-09,"Timberwolves","Trailblazers",-110,8.5
2015,2016-04-09,"Trailblazers","Timberwolves",100,-8.5
2015,2016-04-09,"Thunder","Kings",-105,-8.5
2015,2016-04-09,"Kings","Thunder",-105,8.5
2015,2016-04-10,"Hornets","Wizards",-101,-5.5
2015,2016-04-10,"Wizards","Hornets",-109,5.5
2015,2016-04-10,"Lakers","Rockets",-102,14.5
2015,2016-04-10,"Rockets","Lakers",-108,-14.5
2015,2016-04-10,"Mavericks","Clippers",-103,6.5
2015,2016-04-10,"Clippers","Mavericks",-107,-6.5
2015,2016-04-10,"Jazz","Nuggets",100,-6.5
2015,2016-04-10,"Nuggets","Jazz",-110,6.5
2015,2016-04-10,"Bucks","Seventysixers",-107,-4.5
2015,2016-04-10,"Seventysixers","Bucks",-103,4.5
2015,2016-04-10,"Nets","Pacers",-105,13.5
2015,2016-04-10,"Pacers","Nets",-105,-13.5
2015,2016-04-10,"Magic","Heat",-110,9.5
2015,2016-04-10,"Heat","Magic",100,-9.5
2015,2016-04-10,"Warriors","Spurs",-103,3.5
2015,2016-04-10,"Spurs","Warriors",-107,-3.5
2015,2016-04-10,"Raptors","Knicks",-102,-6.5
2015,2016-04-10,"Knicks","Raptors",-108,6.5
2015,2016-04-11,"Bucks","Magic",-101,2.5
2015,2016-04-11,"Magic","Bucks",-109,-2.5
2015,2016-04-11,"Hawks","Cavaliers",-115,6.5
2015,2016-04-11,"Cavaliers","Hawks",104,-6.5
2015,2016-04-11,"Hornets","Celtics",-105,6.5
2015,2016-04-11,"Celtics","Hornets",-105,-6.5
2015,2016-04-11,"Wizards","Nets",-103,-6.5
2015,2016-04-11,"Nets","Wizards",-107,6.5
2015,2016-04-11,"Lakers","Thunder",-105,15.5
2015,2016-04-11,"Thunder","Lakers",-105,-15.5
2015,2016-04-11,"Bulls","Pelicans",-114,-4.5
2015,2016-04-11,"Pelicans","Bulls",103,4.5
2015,2016-04-11,"Rockets","Timberwolves",-102,-3.5
2015,2016-04-11,"Timberwolves","Rockets",-108,3.5
2015,2016-04-11,"Mavericks","Jazz",-106,7
2015,2016-04-11,"Jazz","Mavericks",-104,-7
2015,2016-04-11,"Kings","Suns",-105,6
2015,2016-04-11,"Suns","Kings",-105,-6
2015,2016-04-12,"Knicks","Pacers",102,11
2015,2016-04-12,"Pacers","Knicks",-113,-11
2015,2016-04-12,"Heat","Pistons",-105,-1.5
2015,2016-04-12,"Pistons","Heat",-105,1.5
2015,2016-04-12,"Seventysixers","Raptors",-105,12
2015,2016-04-12,"Raptors","Seventysixers",-105,-12
2015,2016-04-12,"Thunder","Spurs",-105,13
2015,2016-04-12,"Spurs","Thunder",-105,-13
2015,2016-04-12,"Grizzlies","Clippers",-105,9
2015,2016-04-12,"Clippers","Grizzlies",-105,-9
2015,2016-04-13,"Kings","Rockets",-116,15.5
2015,2016-04-13,"Rockets","Kings",105,-15.5
2015,2016-04-13,"Spurs","Mavericks",-109,5.5
2015,2016-04-13,"Mavericks","Spurs",-101,-5.5
2015,2016-04-13,"Pelicans","Timberwolves",102,10
2015,2016-04-13,"Timberwolves","Pelicans",-113,-10
2015,2016-04-13,"Raptors","Nets",-103,-5.5
2015,2016-04-13,"Nets","Raptors",-107,5.5
2015,2016-04-13,"Hawks","Wizards",-108,-9
2015,2016-04-13,"Wizards","Hawks",-102,9
2015,2016-04-13,"Pacers","Bucks",-105,5
2015,2016-04-13,"Bucks","Pacers",-105,-5
2015,2016-04-13,"Pistons","Cavaliers",-107,4
2015,2016-04-13,"Cavaliers","Pistons",-103,-4
2015,2016-04-13,"Seventysixers","Bulls",-106,9.5
2015,2016-04-13,"Bulls","Seventysixers",-104,-9.5
2015,2016-04-13,"Heat","Celtics",-103,4.5
2015,2016-04-13,"Celtics","Heat",-107,-4.5
2015,2016-04-13,"Magic","Hornets",-105,7.5
2015,2016-04-13,"Hornets","Magic",-105,-7.5
2015,2016-04-13,"Jazz","Lakers",-105,-4
2015,2016-04-13,"Lakers","Jazz",-105,4
2015,2016-04-13,"Grizzlies","Warriors",-106,17.5
2015,2016-04-13,"Warriors","Grizzlies",-104,-17.5
2015,2016-04-13,"Nuggets","Trailblazers",-110,9.5
2015,2016-04-13,"Trailblazers","Nuggets",100,-9.5
2015,2016-04-13,"Clippers","Suns",-106,5
2015,2016-04-13,"Suns","Clippers",-104,-5
2015,2016-04-16,"Pacers","Raptors",-106,7
2015,2016-04-16,"Raptors","Pacers",-104,-7
2015,2016-04-16,"Rockets","Warriors",-103,13
2015,2016-04-16,"Warriors","Rockets",-107,-13
2015,2016-04-16,"Celtics","Hawks",-102,5.5
2015,2016-04-16,"Hawks","Celtics",-108,-5.5
2015,2016-04-16,"Mavericks","Thunder",-105,12.5
2015,2016-04-16,"Thunder","Mavericks",-105,-12.5
2015,2016-04-17,"Pistons","Cavaliers",100,11
2015,2016-04-17,"Cavaliers","Pistons",-110,-11
2015,2016-04-17,"Hornets","Heat",-106,4.5
2015,2016-04-17,"Heat","Hornets",-104,-4.5
2015,2016-04-17,"Grizzlies","Spurs",105,17
2015,2016-04-17,"Spurs","Grizzlies",-116,-17
2015,2016-04-17,"Trailblazers","Clippers",100,8.5
2015,2016-04-17,"Clippers","Trailblazers",-110,-8.5
2015,2016-04-18,"Pacers","Raptors",104,7.5
2015,2016-04-18,"Raptors","Pacers",-115,-7.5
2015,2016-04-18,"Mavericks","Thunder",-110,14
2015,2016-04-18,"Thunder","Mavericks",100,-14
2015,2016-04-18,"Rockets","Warriors",-114,8.5
2015,2016-04-18,"Warriors","Rockets",103,-8.5
2015,2016-04-19,"Celtics","Hawks",-103,6
2015,2016-04-19,"Hawks","Celtics",-107,-6
2015,2016-04-19,"Grizzlies","Spurs",-106,17.5
2015,2016-04-19,"Spurs","Grizzlies",-104,-17.5
2015,2016-04-20,"Hornets","Heat",-108,5
2015,2016-04-20,"Heat","Hornets",-102,-5
2015,2016-04-20,"Pistons","Cavaliers",100,10.5
2015,2016-04-20,"Cavaliers","Pistons",-110,-10.5
2015,2016-04-20,"Trailblazers","Clippers",-102,8.5
2015,2016-04-20,"Clippers","Trailblazers",-108,-8.5
2015,2016-04-21,"Thunder","Mavericks",100,-9.5
2015,2016-04-21,"Mavericks","Thunder",-110,9.5
2015,2016-04-21,"Raptors","Pacers",100,-1
2015,2016-04-21,"Pacers","Raptors",-110,1
2015,2016-04-21,"Warriors","Rockets",-105,-5.5
2015,2016-04-21,"Rockets","Warriors",-105,5.5
2015,2016-04-22,"Cavaliers","Pistons",-111,-4.5
2015,2016-04-22,"Pistons","Cavaliers",101,4.5
2015,2016-04-22,"Hawks","Celtics",-107,3
2015,2016-04-22,"Celtics","Hawks",-103,-3
2015,2016-04-22,"Spurs","Grizzlies",-110,-11.5
2015,2016-04-22,"Grizzlies","Spurs",100,11.5
2015,2016-04-23,"Raptors","Pacers",-103,-1
2015,2016-04-23,"Pacers","Raptors",-107,1
2015,2016-04-23,"Heat","Hornets",-109,3
2015,2016-04-23,"Hornets","Heat",-101,-3
2015,2016-04-23,"Thunder","Mavericks",-103,-8.5
2015,2016-04-23,"Mavericks","Thunder",-107,8.5
2015,2016-04-23,"Clippers","Trailblazers",-113,-1.5
2015,2016-04-23,"Trailblazers","Clippers",102,1.5
2015,2016-04-24,"Spurs","Grizzlies",-103,-13.5
2015,2016-04-24,"Grizzlies","Spurs",-107,13.5
2015,2016-04-24,"Warriors","Rockets",102,-8.5
